File Number,MP3 to WAV,WAV to RAW,RNNoise,RAW to Output WAV
743.mp3,0.1042020320892334,0.06417036056518555,0.07793331146240234,0.18814396858215332
243.mp3,0.36725544929504395,0.06677055358886719,0.17502307891845703,0.004463911056518555
293.mp3,0.0763542652130127,0.06541705131530762,0.16774272918701172,0.00450444221496582
717.mp3,0.08181309700012207,0.06711959838867188,0.14296269416809082,0.00449371337890625
451.mp3,0.0899357795715332,0.0664680004119873,0.20689082145690918,0.004850625991821289
509.mp3,0.11391925811767578,0.06564068794250488,0.17017626762390137,0.0049571990966796875
374.mp3,0.06130218505859375,0.06514096260070801,0.03667116165161133,0.0033910274505615234
78.mp3,0.11505746841430664,0.06795763969421387,0.13160443305969238,0.004209041595458984
106.mp3,0.07172393798828125,0.06612849235534668,0.07474207878112793,0.003621816635131836
249.mp3,0.07136821746826172,0.06685876846313477,0.20492005348205566,0.005066394805908203
253.mp3,0.0950465202331543,0.06417107582092285,0.09820914268493652,0.0038254261016845703
209.mp3,0.0646827220916748,0.06497740745544434,0.12269186973571777,0.004202842712402344
577.mp3,0.10038256645202637,0.06853461265563965,0.05562543869018555,0.003531932830810547
55.mp3,0.10458779335021973,0.06599259376525879,0.12934279441833496,0.004574298858642578
248.mp3,0.1128532886505127,0.06556987762451172,0.18262410163879395,0.004770040512084961
412.mp3,0.10605549812316895,0.07219386100769043,0.04313945770263672,0.003536701202392578
452.mp3,0.2930319309234619,0.06722831726074219,0.16108012199401855,0.0047473907470703125
149.mp3,0.0931251049041748,0.06537055969238281,0.11134696006774902,0.004363059997558594
414.mp3,0.07866024971008301,0.06440496444702148,0.09380793571472168,0.0041468143463134766
411.mp3,0.06992316246032715,0.06467914581298828,0.14289450645446777,0.004369020462036133
272.mp3,0.0959475040435791,0.06573128700256348,0.08620929718017578,0.003937959671020508
427.mp3,0.10276412963867188,0.06715059280395508,0.09003996849060059,0.005081892013549805
507.mp3,0.07407188415527344,0.0688478946685791,0.13369965553283691,0.004160642623901367
204.mp3,0.06774497032165527,0.06535577774047852,0.10753798484802246,0.0038933753967285156
166.mp3,0.07736396789550781,0.06506729125976562,0.21202349662780762,0.004743814468383789
602.mp3,0.07152748107910156,0.06557083129882812,0.06536626815795898,0.003720998764038086
580.mp3,0.06536126136779785,0.06409120559692383,0.11408233642578125,0.003908634185791016
397.mp3,0.19557881355285645,0.06941366195678711,0.1462078094482422,0.0057866573333740234
635.mp3,0.10994410514831543,0.07304143905639648,0.09948444366455078,0.003999948501586914
136.mp3,0.06201362609863281,0.06397509574890137,0.04818892478942871,0.0034449100494384766
365.mp3,0.10934114456176758,0.06503915786743164,0.19522571563720703,0.004920005798339844
193.mp3,0.12845969200134277,0.06557035446166992,0.20020484924316406,0.004681825637817383
377.mp3,0.12021255493164062,0.06619930267333984,0.180833101272583,0.004555702209472656
291.mp3,0.10821413993835449,0.07220172882080078,0.23388123512268066,0.004914045333862305
375.mp3,0.06579828262329102,0.06501936912536621,0.1087348461151123,0.004458427429199219
121.mp3,0.14797687530517578,0.06563663482666016,0.07532930374145508,0.0038580894470214844
376.mp3,0.0717008113861084,0.0670311450958252,0.18958306312561035,0.005055665969848633
460.mp3,0.11895942687988281,0.06756973266601562,0.08818674087524414,0.003926753997802734
511.mp3,0.10640668869018555,0.06597733497619629,0.17470073699951172,0.005191802978515625
157.mp3,0.07371258735656738,0.06646919250488281,0.15438508987426758,0.00445556640625
442.mp3,0.0650627613067627,0.06524968147277832,0.07907581329345703,0.0038900375366210938
93.mp3,0.06553530693054199,0.06771326065063477,0.1279613971710205,0.004035472869873047
217.mp3,0.06986808776855469,0.06622171401977539,0.11662936210632324,0.0040967464447021484
192.mp3,0.14637470245361328,0.08010220527648926,0.08694696426391602,0.01926732063293457
508.mp3,0.10342812538146973,0.06564140319824219,0.22362780570983887,0.005002737045288086
284.mp3,0.1366257667541504,0.066253662109375,0.1862039566040039,0.004670381546020508
535.mp3,0.1193227767944336,0.06671452522277832,0.20601439476013184,0.004864215850830078
471.mp3,0.09693145751953125,0.06599950790405273,0.08031845092773438,0.003609180450439453
369.mp3,0.10849666595458984,0.07160592079162598,0.18859505653381348,0.005128383636474609
541.mp3,0.07375454902648926,0.0720517635345459,0.20311641693115234,0.00494384765625
210.mp3,0.09952807426452637,0.06950879096984863,0.0487828254699707,0.00337982177734375
388.mp3,0.19073915481567383,0.08053421974182129,0.08427643775939941,0.0037386417388916016
518.mp3,0.13055658340454102,0.06687784194946289,0.17585039138793945,0.004446506500244141
516.mp3,0.11330056190490723,0.07130575180053711,0.10241127014160156,0.005140781402587891
226.mp3,0.1405017375946045,0.07351136207580566,0.2831306457519531,0.005347728729248047
140.mp3,0.12336373329162598,0.06682062149047852,0.2418532371520996,0.005464315414428711
419.mp3,0.07600569725036621,0.06460809707641602,0.1936488151550293,0.004786252975463867
420.mp3,0.19070768356323242,0.0675511360168457,0.12322735786437988,0.0041255950927734375
475.mp3,0.09913110733032227,0.06445980072021484,0.05916619300842285,0.0035538673400878906
59.mp3,0.11911988258361816,0.07000064849853516,0.1559736728668213,0.004486083984375
9.mp3,0.09583926200866699,0.06503558158874512,0.0838017463684082,0.0038704872131347656
152.mp3,0.06696128845214844,0.06519198417663574,0.07767939567565918,0.003757476806640625
406.mp3,0.10036063194274902,0.06370902061462402,0.13389110565185547,0.0042362213134765625
457.mp3,0.09814810752868652,0.0665593147277832,0.09834861755371094,0.004330158233642578
87.mp3,0.06892991065979004,0.06582498550415039,0.12797808647155762,0.0046727657318115234
101.mp3,0.10402798652648926,0.06638526916503906,0.2239089012145996,0.0051441192626953125
524.mp3,0.11126089096069336,0.06851410865783691,0.17281603813171387,0.004566669464111328
368.mp3,0.09470772743225098,0.06612014770507812,0.055860042572021484,0.003587007522583008
481.mp3,0.10800552368164062,0.06557059288024902,0.0763092041015625,0.0035414695739746094
599.mp3,0.13731932640075684,0.0685880184173584,0.1981792449951172,0.004641056060791016
726.mp3,0.09201717376708984,0.07040953636169434,0.10695099830627441,0.004025697708129883
289.mp3,0.06529545783996582,0.06499886512756348,0.10286378860473633,0.00389862060546875
548.mp3,0.11658096313476562,0.07033181190490723,0.1604938507080078,0.004534006118774414
591.mp3,0.1166987419128418,0.06377625465393066,0.12503361701965332,0.004133701324462891
65.mp3,0.5984065532684326,0.0641777515411377,0.08489346504211426,0.003844022750854492
0.mp3,0.10142016410827637,0.06830811500549316,0.14505219459533691,0.0042917728424072266
677.mp3,0.11276555061340332,0.09371566772460938,0.11945438385009766,0.0038585662841796875
484.mp3,0.07348012924194336,0.0670318603515625,0.15716028213500977,0.004241228103637695
82.mp3,0.1147458553314209,0.07108879089355469,0.05120730400085449,0.0036153793334960938
649.mp3,0.1264030933380127,0.06506872177124023,0.2062065601348877,0.004937171936035156
179.mp3,0.06906723976135254,0.06476879119873047,0.13656258583068848,0.004137754440307617
349.mp3,0.10213685035705566,0.06745791435241699,0.10103631019592285,0.05162978172302246
689.mp3,0.17716193199157715,0.07070326805114746,0.08349895477294922,0.0036025047302246094
70.mp3,0.06481385231018066,0.06501317024230957,0.07149243354797363,0.003934144973754883
155.mp3,0.12549185752868652,0.06478619575500488,0.18808388710021973,0.00511932373046875
114.mp3,0.1290268898010254,0.0656895637512207,0.11294937133789062,0.0038650035858154297
601.mp3,0.10750627517700195,0.06623530387878418,0.1819145679473877,0.0047266483306884766
90.mp3,0.10060262680053711,0.06496405601501465,0.13219356536865234,0.004518985748291016
285.mp3,0.18784403800964355,0.06763720512390137,0.07740330696105957,0.003642559051513672
735.mp3,0.10718393325805664,0.06734824180603027,0.21829581260681152,0.004876375198364258
125.mp3,0.11495637893676758,0.06865453720092773,0.1703968048095703,0.00472259521484375
478.mp3,0.06569194793701172,0.06783246994018555,0.07840895652770996,0.003819704055786133
218.mp3,0.06800532341003418,0.06943011283874512,0.1479949951171875,0.004352569580078125
494.mp3,0.09776663780212402,0.07106733322143555,0.053751468658447266,0.0037145614624023438
695.mp3,0.1017608642578125,0.06890296936035156,0.07558369636535645,0.003790140151977539
122.mp3,0.10794448852539062,0.0710303783416748,0.09188389778137207,0.003939390182495117
301.mp3,0.062012672424316406,0.06900215148925781,0.09157395362854004,0.003746509552001953
361.mp3,0.1200857162475586,0.06654644012451172,0.1567394733428955,0.004462718963623047
5.mp3,0.09628558158874512,0.06517601013183594,0.15069103240966797,0.004240512847900391
378.mp3,0.0752708911895752,0.06600213050842285,0.17393136024475098,0.004590749740600586
587.mp3,0.09485721588134766,0.06618213653564453,0.07191610336303711,0.003999948501586914
269.mp3,0.06779170036315918,0.06510782241821289,0.04543113708496094,0.0036933422088623047
321.mp3,0.1367039680480957,0.06874823570251465,0.21383881568908691,0.004709720611572266
468.mp3,0.11456155776977539,0.07237982749938965,0.1872260570526123,0.004815101623535156
207.mp3,0.07254934310913086,0.06556582450866699,0.17747712135314941,0.004488229751586914
141.mp3,0.11563515663146973,0.06832480430603027,0.19638776779174805,0.0049839019775390625
405.mp3,0.11172604560852051,0.06710934638977051,0.16966843605041504,0.004487037658691406
47.mp3,0.12890076637268066,0.06639838218688965,0.1765727996826172,0.004226207733154297
710.mp3,0.06751370429992676,0.06519865989685059,0.13500118255615234,0.00457310676574707
230.mp3,0.10373330116271973,0.06692004203796387,0.0732424259185791,0.0035800933837890625
644.mp3,0.09305286407470703,0.06440472602844238,0.09044742584228516,0.003667116165161133
50.mp3,0.11513996124267578,0.06611227989196777,0.11909675598144531,0.0041332244873046875
389.mp3,0.11893439292907715,0.06743884086608887,0.08968520164489746,0.0036318302154541016
341.mp3,0.11888813972473145,0.06819629669189453,0.12412095069885254,0.0038499832153320312
348.mp3,0.1074070930480957,0.0645301342010498,0.1639573574066162,0.004540205001831055
435.mp3,0.10414719581604004,0.0646672248840332,0.13423776626586914,0.17932891845703125
434.mp3,0.1450333595275879,0.08324384689331055,0.04762530326843262,0.0033617019653320312
260.mp3,0.21662616729736328,0.07200264930725098,0.15938568115234375,0.004528045654296875
487.mp3,0.06515264511108398,0.06532692909240723,0.08278536796569824,0.0037946701049804688
630.mp3,0.0767202377319336,0.06731724739074707,0.18659424781799316,0.004600048065185547
385.mp3,0.40777087211608887,0.0654745101928711,0.17022418975830078,0.004672527313232422
430.mp3,0.06429266929626465,0.06619524955749512,0.07439255714416504,0.003712177276611328
313.mp3,0.0998079776763916,0.07143235206604004,0.04898524284362793,0.003715038299560547
454.mp3,0.10604715347290039,0.07032179832458496,0.21002769470214844,0.0046918392181396484
653.mp3,0.1061253547668457,0.06514096260070801,0.10301995277404785,0.003700733184814453
331.mp3,0.08254337310791016,0.06531095504760742,0.16475701332092285,0.004337787628173828
163.mp3,0.10598397254943848,0.06759095191955566,0.15706729888916016,0.004417896270751953
665.mp3,0.10953354835510254,0.06996989250183105,0.1128392219543457,0.003968954086303711
467.mp3,0.09718990325927734,0.06777501106262207,0.06799507141113281,0.0036783218383789062
645.mp3,0.07847809791564941,0.06647586822509766,0.17000293731689453,0.004796266555786133
298.mp3,0.08945989608764648,0.06488966941833496,0.07664775848388672,0.0037772655487060547
446.mp3,0.14108967781066895,0.06772923469543457,0.17979669570922852,0.004680633544921875
528.mp3,0.10725903511047363,0.07074213027954102,0.15643310546875,0.004262208938598633
560.mp3,0.09580707550048828,0.07196736335754395,0.1009361743927002,0.005598545074462891
530.mp3,0.10146808624267578,0.07082700729370117,0.15071916580200195,0.004386186599731445
241.mp3,0.3824629783630371,0.06952595710754395,0.17373895645141602,0.0049953460693359375
317.mp3,0.06855487823486328,0.06811213493347168,0.10809612274169922,0.004168987274169922
652.mp3,0.11726069450378418,0.07111239433288574,0.0820920467376709,0.0037851333618164062
425.mp3,0.07697534561157227,0.06907010078430176,0.20749878883361816,0.004929065704345703
191.mp3,0.12172293663024902,0.0829625129699707,0.09960269927978516,0.0038945674896240234
116.mp3,0.1192328929901123,0.06790876388549805,0.12427663803100586,0.003983020782470703
578.mp3,0.10369658470153809,0.0757293701171875,0.2045297622680664,0.005532264709472656
485.mp3,0.10309123992919922,0.06377863883972168,0.061260223388671875,0.003587484359741211
347.mp3,0.1076810359954834,0.06778717041015625,0.18257498741149902,0.004789113998413086
18.mp3,0.0777580738067627,0.06537461280822754,0.1659841537475586,0.00496673583984375
236.mp3,0.12514758110046387,0.07064437866210938,0.21114206314086914,0.004976987838745117
656.mp3,0.10329914093017578,0.06664109230041504,0.1500866413116455,0.004449129104614258
609.mp3,0.2531733512878418,0.07401013374328613,0.10981059074401855,0.003846406936645508
557.mp3,0.12131810188293457,0.07102012634277344,0.1089024543762207,0.004101276397705078
250.mp3,0.6405901908874512,0.0672001838684082,0.05012941360473633,0.0035889148712158203
314.mp3,0.06461167335510254,0.06889677047729492,0.11909055709838867,0.0043375492095947266
10.mp3,0.10444521903991699,0.06595349311828613,0.06662416458129883,0.0041484832763671875
687.mp3,0.10041451454162598,0.07082748413085938,0.11201691627502441,0.004155635833740234
651.mp3,0.09946823120117188,0.06691765785217285,0.06608343124389648,0.0038750171661376953
426.mp3,0.0683751106262207,0.07046651840209961,0.14893078804016113,0.0043108463287353516
343.mp3,0.10297513008117676,0.06724286079406738,0.2160658836364746,0.005074024200439453
72.mp3,0.09325218200683594,0.06535816192626953,0.07429337501525879,0.0038080215454101562
273.mp3,0.0673067569732666,0.06511783599853516,0.07713127136230469,0.0037055015563964844
145.mp3,0.1168050765991211,0.06854033470153809,0.2058713436126709,0.0050220489501953125
294.mp3,0.1148691177368164,0.0783998966217041,0.07262825965881348,0.003713369369506836
150.mp3,0.10292887687683105,0.07470941543579102,0.10765552520751953,0.003885984420776367
558.mp3,0.06748294830322266,0.06618881225585938,0.10016012191772461,0.0037665367126464844
408.mp3,0.1276848316192627,0.06683540344238281,0.16724681854248047,0.004559516906738281
716.mp3,0.10856294631958008,0.0685579776763916,0.2012617588043213,0.00503087043762207
62.mp3,0.07311391830444336,0.06514811515808105,0.20281410217285156,0.00477290153503418
387.mp3,0.1059563159942627,0.06637907028198242,0.17674565315246582,0.0048749446868896484
713.mp3,0.09508323669433594,0.06494641304016113,0.04528689384460449,0.0033407211303710938
356.mp3,0.1092374324798584,0.0700368881225586,0.1305983066558838,0.004427909851074219
664.mp3,0.07326388359069824,0.0650935173034668,0.16095948219299316,0.0046269893646240234
662.mp3,0.1010587215423584,0.06462693214416504,0.055440664291381836,0.003648996353149414
584.mp3,0.06735110282897949,0.06711053848266602,0.16184544563293457,0.005110979080200195
357.mp3,0.12015271186828613,0.07187986373901367,0.17415070533752441,0.00445103645324707
448.mp3,0.09841680526733398,0.06799912452697754,0.14591288566589355,0.004352569580078125
581.mp3,0.11170721054077148,0.10681915283203125,0.07709932327270508,0.003563404083251953
117.mp3,0.10953950881958008,0.0679786205291748,0.19967317581176758,0.004591703414916992
700.mp3,0.06772279739379883,0.07237648963928223,0.16309213638305664,0.004711627960205078
688.mp3,0.09921693801879883,0.07217931747436523,0.08812069892883301,0.0044629573822021484
379.mp3,0.09389090538024902,0.06857919692993164,0.19177722930908203,0.004532575607299805
220.mp3,0.10941791534423828,0.06826925277709961,0.07636475563049316,0.004978179931640625
515.mp3,0.13784456253051758,0.06799435615539551,0.18758654594421387,0.005391359329223633
629.mp3,1.2301719188690186,0.0681755542755127,0.2141101360321045,0.004652500152587891
672.mp3,0.10637688636779785,0.06814193725585938,0.21039104461669922,0.020429372787475586
363.mp3,0.11351585388183594,0.07190918922424316,0.185316801071167,0.004502534866333008
165.mp3,0.10669255256652832,0.06496524810791016,0.16966485977172852,0.004769086837768555
724.mp3,0.1091301441192627,0.06835508346557617,0.09794330596923828,0.003793001174926758
102.mp3,0.1027371883392334,0.0661613941192627,0.16430425643920898,0.004612445831298828
624.mp3,0.10438156127929688,0.06698274612426758,0.09999251365661621,0.004012584686279297
74.mp3,0.07985234260559082,0.06614947319030762,0.1971285343170166,0.004694938659667969
683.mp3,0.10715484619140625,0.07024836540222168,0.16247034072875977,0.004673004150390625
68.mp3,0.09930968284606934,0.0647115707397461,0.06944823265075684,0.0035648345947265625
108.mp3,0.12476301193237305,0.06580400466918945,0.12889790534973145,0.0041425228118896484
625.mp3,0.08006691932678223,0.06994390487670898,0.19577574729919434,0.005240440368652344
422.mp3,0.06560707092285156,0.06455588340759277,0.05141043663024902,0.0036292076110839844
362.mp3,0.12403345108032227,0.0699763298034668,0.18784880638122559,0.004592418670654297
565.mp3,0.1097714900970459,0.0738837718963623,0.13369321823120117,0.004110813140869141
211.mp3,0.12007880210876465,0.06725525856018066,0.20021533966064453,0.005445957183837891
732.mp3,0.07160830497741699,0.07239818572998047,0.19548964500427246,0.004490375518798828
520.mp3,0.13717985153198242,0.08486008644104004,0.16440248489379883,0.004839658737182617
334.mp3,0.30367469787597656,0.06891822814941406,0.19641733169555664,0.03553891181945801
172.mp3,0.07780241966247559,0.06604552268981934,0.05137825012207031,0.003427267074584961
304.mp3,0.07095551490783691,0.07264232635498047,0.20947790145874023,0.005047798156738281
372.mp3,0.10536527633666992,0.07371640205383301,0.12200117111206055,0.004350900650024414
42.mp3,0.10870981216430664,0.06790661811828613,0.23874664306640625,0.005009174346923828
107.mp3,0.09778475761413574,0.06585979461669922,0.0796654224395752,0.004019737243652344
27.mp3,0.10526537895202637,0.0665287971496582,0.19630002975463867,0.004604339599609375
120.mp3,0.06151747703552246,0.06494283676147461,0.06422948837280273,0.00391840934753418
244.mp3,0.12767934799194336,0.0720665454864502,0.15471196174621582,0.004220247268676758
603.mp3,0.17759442329406738,0.08329248428344727,0.07034850120544434,0.004164695739746094
402.mp3,0.11581563949584961,0.06770730018615723,0.09658551216125488,0.0043032169342041016
353.mp3,0.10703396797180176,0.0678260326385498,0.15564537048339844,0.004346609115600586
277.mp3,0.10647821426391602,0.06607580184936523,0.1764206886291504,0.004790306091308594
31.mp3,0.1276869773864746,0.07649827003479004,0.19044041633605957,0.005803585052490234
611.mp3,1.123920202255249,0.0698843002319336,0.17251062393188477,0.004668474197387695
692.mp3,0.06896066665649414,0.06705880165100098,0.1730496883392334,0.004678010940551758
600.mp3,0.15614604949951172,0.09507393836975098,0.11224794387817383,0.0039806365966796875
498.mp3,0.0590059757232666,0.06816577911376953,0.04666614532470703,0.003626585006713867
24.mp3,0.37375783920288086,0.0663595199584961,0.056980133056640625,0.0037283897399902344
553.mp3,0.1000356674194336,0.07837152481079102,0.19703292846679688,0.004885673522949219
490.mp3,0.09654617309570312,0.06484866142272949,0.1246025562286377,0.16585731506347656
85.mp3,0.19998693466186523,0.06704401969909668,0.11660337448120117,0.00407099723815918
188.mp3,0.24005961418151855,0.07672286033630371,0.06857681274414062,0.003683805465698242
612.mp3,0.09695196151733398,0.06550240516662598,0.12785983085632324,0.004019498825073242
497.mp3,0.09820032119750977,0.06698942184448242,0.062330007553100586,0.003487110137939453
559.mp3,0.10834836959838867,0.06749081611633301,0.19594788551330566,0.004549980163574219
712.mp3,0.10168170928955078,0.07292056083679199,0.18204903602600098,0.0045337677001953125
200.mp3,0.07299160957336426,0.07198810577392578,0.20826292037963867,0.006551027297973633
